category_code,status,founded_at,first_investment_at,last_investment_at,investment_rounds,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,lat,lng,country_CAN,country_DEU,country_ESP,country_FRA,country_GBR,country_IND,country_IRL,country_ISR,country_SWE,country_USA,country_other,isClosed,active_days,Operating_Status
health,operating,2007,,,15.679245283018869,2011.0,2011.0,1.0,3500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
security,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,8986925.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,38.984652,-77.0947092,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
software,operating,2006,,,15.679245283018869,2010.0,2011.0,2.0,2020000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,39.959953,116.298326,False,False,False,False,False,False,False,False,False,False,True,1,5475,Operating
education,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,1543920.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,48.856614,2.3522219,False,False,False,True,False,False,False,False,False,False,False,1,4015,Operating
biotech,operating,2009,,,15.679245283018869,2010.0,2011.0,2.0,905300.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,33.4941704,-111.9260519,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
biotech,operating,1998,,,15.679245283018869,2013.0,2013.0,1.0,7590940.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,47.2038516,8.7567249,False,False,False,False,False,False,False,False,False,False,True,1,8395,Operating
nonprofit,operating,2007,,,15.679245283018869,2013.0,2013.0,1.0,2000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,38.9949153,-77.0772052,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
biotech,operating,2007,,,15.679245283018869,2011.0,2011.0,1.0,1000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,29.7604267,-95.3698028,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
biotech,operating,2011,,,15.679245283018869,2011.0,2011.0,2.0,10523411.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,42.3764852,-71.2356113,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
health,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,5100000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,33.6188829,-117.9298493,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
education,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,3000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,34.1395597,-118.3870991,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
biotech,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,9690000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,40.7607793,-111.8910474,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
biotech,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,2780000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,38.7521235,-121.2880059,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
biotech,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,1600000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,34.0736204,-118.4003563,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2012,,,15.679245283018869,2013.0,2013.0,2.0,2000000.0,2013.0,2013.0,1.0,1.0,37.4418834,-122.1430195,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
software,operating,2013,,,15.679245283018869,2013.0,2013.0,1.0,1000000.0,2013.0,2013.0,1.0,4.0,37.3541079,-121.9552356,False,False,False,False,False,False,False,False,False,True,False,1,2920,Operating
hardware,operating,2003,,,15.679245283018869,2013.0,2013.0,1.0,1000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,42.7369792,-84.4838654,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
software,operating,1992,,,15.679245283018869,2011.0,2011.0,1.0,1157500.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,38.8338816,-104.8213634,False,False,False,False,False,False,False,False,False,True,False,1,10585,Operating
semiconductor,operating,2006,,,15.679245283018869,2013.0,2013.0,1.0,3569519.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,32.715738,-117.1610838,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
software,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,1487578.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
consulting,operating,1999,,,15.679245283018869,2013.0,2013.0,1.0,950005.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,44.9537029,-93.0899578,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
manufacturing,operating,2002,,,15.679245283018869,2011.0,2011.0,1.0,680755.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,33.8484068,-93.7223346,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
software,operating,2008,,,15.679245283018869,2011.0,2011.0,1.0,725000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
nanotech,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,8376852.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,37.8043637,-122.2711137,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
software,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,1500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,34.0194543,-118.4911912,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
consulting,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,7650000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,42.3600825,-71.0588801,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
hardware,operating,2010,,,15.679245283018869,2011.0,2011.0,2.0,1518160.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,39.7392358,-104.990251,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2007,,,15.679245283018869,2011.0,2011.0,1.0,1500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,38.5449065,-121.7405167,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
software,operating,2010,,,15.679245283018869,2011.0,2013.0,2.0,3630000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,39.061251154663864,-64.43542384120448,False,False,False,False,False,False,False,False,False,False,True,1,4015,Operating
mobile,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,4125000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,32.7766642,-96.7969879,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
hardware,operating,2008,,,15.679245283018869,2011.0,2013.0,2.0,7342782.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,37.6818745,-121.7680088,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
biotech,operating,2005,,,15.679245283018869,2011.0,2011.0,1.0,545000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,43.4194699,-83.9508068,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
software,operating,2008,,,15.679245283018869,2011.0,2011.0,1.0,3142406.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,37.4852152,-122.2363548,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
health,operating,2007,,,15.679245283018869,2011.0,2011.0,1.0,8676000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,42.4733688,-83.2218731,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
messaging,operating,2002,2012-11-01,2012-11-01,1.0,2012.0,2012.0,1.0,10000000.0,2011.0,2012.0,2.0,4.752173199934394,48.7758459,9.1829321,False,True,False,False,False,False,False,False,False,False,False,1,6935,Operating
web,operating,2013,,,15.679245283018869,2013.0,2013.0,1.0,1300000.0,2013.0,2013.0,2.0,1.0,34.9592083,-116.419389,False,False,False,False,False,False,False,False,False,True,False,1,2920,Operating
hospitality,operating,2008,,,15.679245283018869,2013.0,2013.0,1.0,2000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,39.9868904,-75.4007058,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
semiconductor,operating,2013,,,15.679245283018869,2013.0,2013.0,1.0,1300000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,2920,Operating
hardware,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,1725103.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,36.1626638,-86.7816016,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
biotech,operating,2007,,,15.679245283018869,2011.0,2011.0,1.0,3702210.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,38.0405837,-84.5037164,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
biotech,operating,2007,,,15.679245283018869,2011.0,2013.0,2.0,6731042.0,2013.0,2013.0,1.0,3.0,38.0293059,-78.4766781,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
biotech,operating,2000,,,15.679245283018869,2011.0,2011.0,1.0,3499999.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,37.5071591,-122.2605222,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
software,operating,2002,,,15.679245283018869,2013.0,2013.0,1.0,752161.0,2010.465220643231,2011.1261530790327,1.5784093742208924,5.0,40.9445428,-74.0754189,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
fashion,operating,2011,,,15.679245283018869,2011.0,2012.0,2.0,2710000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
biotech,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,10231974.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,42.3764852,-71.2356113,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
ecommerce,operating,2000,,,15.679245283018869,2009.0,2009.0,1.0,7000000.0,2010.0,2010.0,1.0,10.0,37.3382082,-121.8863286,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
health,operating,2013,,,15.679245283018869,2013.0,2013.0,1.0,1000000.0,2013.0,2013.0,1.0,2.0,41.0082376,28.9783589,False,False,False,False,False,False,False,False,False,False,True,1,2920,Operating
hospitality,operating,2005,,,15.679245283018869,2013.0,2013.0,1.0,4503100.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,41.652251,-4.7245321,False,False,True,False,False,False,False,False,False,False,False,1,5840,Operating
analytics,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,1000000.0,2012.0,2013.0,2.0,2.0,35.4675602,-97.5164276,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
web,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,4700000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,-33.8688197,151.2092955,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
ecommerce,operating,2007,,,15.679245283018869,2011.0,2011.0,1.0,1500001.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,38.2493581,-122.0399663,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
health,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,1325000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,47.6739881,-122.121512,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
biotech,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,750000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,38.9338676,-77.1772604,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
social,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,3535000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
health,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,865000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,44.0805434,-103.2310149,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
health,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,685000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,52.9451889,-0.1601246,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
biotech,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,999999.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,37.4418834,-122.1430195,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
finance,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,600000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,41.6670603,-72.595888,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
biotech,operating,2006,,,15.679245283018869,2011.0,2011.0,1.0,1331000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,36.1626638,-86.7816016,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
software,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,2000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
fashion,operating,1954,,,15.679245283018869,2013.0,2013.0,1.0,4889080.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,41.4805684,2.3147677,False,False,True,False,False,False,False,False,False,False,False,1,24455,Operating
finance,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,1600000.0,2012.0,2013.0,2.0,2.0,35.6894875,139.6917064,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
enterprise,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,650000.0,2010.0,2010.0,1.0,1.0,39.061251154663864,-64.43542384120448,True,False,False,False,False,False,False,False,False,False,False,1,4015,Operating
music,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,9350000.0,2012.0,2012.0,1.0,10.0,37.831316,-122.2852473,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
biotech,operating,2007,,,15.679245283018869,2011.0,2013.0,2.0,8074000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.0,44.8546856,-93.470786,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
software,operating,2012,,,15.679245283018869,2012.0,2013.0,2.0,1335672.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,45.5230622,-122.6764815,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
web,operating,2006,,,15.679245283018869,2007.0,2007.0,2.0,1750000.0,2010.0,2010.0,2.0,3.0,37.5629917,-122.3255254,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
social,operating,2012,,,15.679245283018869,2011.0,2011.0,1.0,600000.0,2012.0,2013.0,2.0,4.0,41.0082376,28.9783589,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
